toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate,toipfx
6704.02,342449055,PC,08h15m59.65s,123.998559,-59d19m37.33s,-59.327035,NA,NA,NA,NA,NA,NA,NA,NA,2459235.555909,0.004337,-0.004337,0,-10.32816402439806,5.3e-5,-5.3e-5,0,3.2903924,0.3093571,-0.3093571,0,1545.5638663715022,312.3269,-312.3269,0,5.090686595945461,1.4430873,-1.4430873,0,201.3753096,NA,NA,NA,960.7012347278117,NA,NA,NA,10.746,0.02,-0.02,0,NA,NA,NA,0,5780,NA,NA,0,4.438,NA,NA,0,1.0144635652537848,NA,NA,0,2023-10-05T21:58:49Z,2024-02-27T12:02:47Z,125
258.01,350445771,FP,05h41m52.18s,85.467425,-56d44m25.64s,-56.740455,-7.586,0.055,-0.055,0,19.147,0.05,-0.05,0,2458326.804271,3.54e-4,-3.54e-4,0,-18.689460387750472,2.6e-6,-2.6e-6,0,1.8262867,0.0437988,-0.0437988,0,3671.258041946359,126.462425,-126.462425,0,15.136727058458517,1.6026084,-1.6026084,0,2876.2951268,NA,NA,NA,1850.6599244429674,NA,NA,NA,11.0932,0.006,-0.006,0,530.555,6.4035,-6.4035,0,6474.57,100.19,-100.19,0,4.26363,0.184454,-0.184454,0,1.9758407529365838,0.101487,-0.101487,0,2018-12-04T21:48:44Z,2023-11-01T10:08:02Z,126
6940.01,421006834,PC,07h27m28.97s,111.870696,+11d27m58.61s,11.466281,-81.454,0.127,-0.127,0,-28.691,0.101,-0.101,0,2460285.534539,0.001523,-0.001523,0,-1.4358480582121493,5e-7,-5e-7,0,0.309,0.164,-0.164,0,1612.99017603079,900.503,-900.503,0,2.026281747247468,0.377961,-0.377961,0,196.562,NA,NA,NA,1018.4531357420202,NA,NA,NA,12.5437,0.007,-0.007,0,51.7699,0.18475,-0.18475,0,3338,157,-157,0,4.85,NA,NA,0,0.36897720498382075,0.01,-0.01,0,2024-02-29T23:27:38Z,2025-02-02T12:03:02Z,127
1357.01,357972447,FP,21h07m49.39s,316.955806,+50d30m03.18s,50.500883,-16.389,0.064,-0.064,0,-11.604,0.066,-0.066,0,2460393.796914,0.00179,-0.00179,0,2.294367580961672,5e-5,-5e-5,0,1.351,0.189,-0.189,0,531.391813427916,28.4954,-28.4954,0,2.974599189690254,0.156624,-0.156624,0,9164.98,NA,NA,NA,2644.012886183236,NA,NA,NA,10.2193,0.006,-0.006,0,254.401,2.292,-2.292,0,7387,515.6,-515.6,0,4.39,0.1,-0.1,0,1.3548009629893778,0.05,-0.05,0,2019-10-30T21:47:36Z,2024-05-13T10:08:02Z,128
4552.01,248250955,PC,17h38m51.42s,264.714256,-47d38m13.37s,-47.637046,-134.727,0.092,-0.092,0,-472.486,0.073,-0.073,0,2459361.882335,0.00117,-0.00117,0,-2.4060698380707746,2.9e-5,-2.9e-5,0,0.6404841,0.1919776,-0.1919776,0,1463.0617100046522,185.85797,-185.85797,0,1.2897261093053127,0.2404665,-0.2404665,0,263.5186329,NA,NA,NA,978.6064999856006,NA,NA,NA,11.9251,0.007,-0.007,0,27.2684,0.0505,-0.0505,0,3304,100,-100,0,4.96212,0.508614,-0.508614,0,0.28656110453237144,0.008567,-0.008567,0,2021-10-28T01:26:18Z,2022-05-15T12:02:24Z,129
6762.01,360224870,PC,17h28m45.1s,262.187918,-57d54m46.08s,-57.912799,-4.926,0.068,-0.068,0,-10.502,0.07,-0.07,0,2460118.397701,0.003168,-0.003168,0,-4.6771688644237726,3.12e-5,-3.12e-5,0,1.718,0.228,-0.228,0,29754.32989245937,3164.12,-3164.12,0,11.919362755255989,0.798514,-0.798514,0,10.2294,NA,NA,NA,505.18065764471754,NA,NA,NA,14.5665,0.007,-0.007,0,325.609,5.6785,-5.6785,0,3599,157,-157,0,4.6,0.01,-0.01,0,0.6717832377414282,0.02,-0.02,0,2023-11-02T22:49:06Z,2025-07-22T12:04:25Z,130
5564.01,127505658,PC,05h23m47.33s,80.947217,+35d25m03.18s,35.417549,10.743,0.069,-0.069,0,3.524,0.051,-0.051,0,2459600.588807,0.003236,-0.003236,0,-333.6889382914276,9.007e-4,-9.007e-4,0,6.902,1.07,-1.07,0,10046.551261771298,14.3585,-14.3585,0,10.852899078845637,0.65949,-0.65949,0,0.149701,NA,NA,NA,195.7048237769414,NA,NA,NA,11.6871,0.006,-0.006,0,251.487,2.5905,-2.5905,0,5722,253.7,-253.7,0,4.55,0.09,-0.09,0,0.9115572538617391,0.04,-0.04,0,2022-05-17T20:09:45Z,2025-08-27T12:03:56Z,131
5080.01,17409453,KP,04h24m56.73s,66.236364,+18d49m38.5s,18.827362,25.965,0.052,-0.052,0,-13.642,0.038,-0.038,0,2460243.190501,0.007909,-0.007909,0,0.3333662135389959,2.46e-5,-2.46e-5,0,4.584,0.529,-0.529,0,2300.1355268800885,83.1154,-83.1154,0,7.255943331327969,0.399353,-0.399353,0,361.739,NA,NA,NA,1194.284905857861,NA,NA,NA,12.9285,0.009,-0.009,0,491.242,6.9575,-6.9575,0,5583.6,118.3,-118.3,0,4.11,0.08,-0.08,0,1.434385980919283,0.07,-0.07,0,2022-01-06T23:39:41Z,2023-12-14T16:02:02Z,132
772.03,286864983,PC,12h40m45.94s,190.191401,-21d52m22.02s,-21.872782,-29.764,0.079,-0.079,0,-11.733,0.046,-0.046,0,2458571.75144,0.001773,-0.001773,0,7.855843457293662,1.21e-5,-1.21e-5,0,2.2947027,0.4275931,-0.4275931,0,874.8185202919608,99.24696,-99.24696,0,2.603686421621289,1.0251884,-1.0251884,0,297.566297,NA,NA,NA,1059.294496562614,NA,NA,NA,10.8815,0.006,-0.006,0,135.371,0.955,-0.955,0,5184,182,-182,0,4.57383,0.395411,-0.395411,0,0.8193362374695382,0.0503367,-0.0503367,0,2024-11-14T21:29:06Z,2024-11-14T17:22:21Z,133
1797.01,368435330,CP,10h51m06.41s,162.776697,+25d38m27.83s,25.641065,-92.839,0.09,-0.09,0,-23.217,0.109,-0.109,0,2459631.901476,0.001353,-0.001353,0,61.842757918291205,1.4e-5,-1.4e-5,0,2.055,0.163,-0.163,0,789.1434915647592,0.628693,-0.628693,0,2.9854685880414475,0.165456,-0.165456,0,283.719,NA,NA,NA,1187.9155857351986,NA,NA,NA,8.6259,0.006,-0.006,0,82.3432,0.3914,-0.3914,0,5922,120.4,-120.4,0,4.43,0.08,-0.08,0,1.064579478256815,0.05,-0.05,0,2020-04-15T12:38:54Z,2022-07-12T16:02:02Z,134
2287.01,160077104,PC,14h51m00.19s,222.75079,+85d53m43.41s,85.895391,-94.746,0.037,-0.037,0,-37.743,0.034,-0.034,0,2458688.985794,0.002612,-0.002612,0,-41.499553507755294,5.51e-5,-5.51e-5,0,3.3324162,0.3411802,-0.3411802,0,191.66014788888347,16.786558,-16.786558,0,1.735107447373869,0.6981198,-0.6981198,0,154.3200348,NA,NA,NA,956.5230982190476,NA,NA,NA,8.5709,0.006,-0.006,0,94.9685,0.1886,-0.1886,0,6037,121.613,-121.613,0,4.32817,0.0746383,-0.0746383,0,1.198700063796004,0.0548794,-0.0548794,0,2020-09-30T13:26:56Z,2023-03-09T16:02:02Z,135
559.01,209459275,CP,03h07m16.47s,46.818616,-31d09m46.78s,-31.162995,-23.136,0.031,-0.031,0,-69.698,0.04,-0.04,0,2459166.185995,3.82e-4,-3.82e-4,0,-48.52979005124055,6.1e-6,-6.1e-6,0,5.076,0.065,-0.065,0,9983.469878801186,0.292261,-0.292261,0,12.266034951668187,0.562704,-0.562704,0,404.915,NA,NA,NA,1205.1154492637672,NA,NA,NA,10.5704,0.006,-0.006,0,233.266,1.5315,-1.5315,0,5972,124.7,-124.7,0,4.31,0.08,-0.08,0,1.2073600849477548,0.06,-0.06,0,2019-04-04T21:13:03Z,2024-04-01T10:08:02Z,136
6098.01,269341832,PC,07h55m44.83s,118.936795,-48d02m30.38s,-48.041772,11.458,0.042,-0.042,0,-4.59,0.041,-0.041,0,2460010.125461,0.001442,-0.001442,0,24.357168618291798,4.5e-6,-4.5e-6,0,1.439,0.184,-0.184,0,359.1859234716555,24.8193,-24.8193,0,2.118816289143468,0.129637,-0.129637,0,200.856,NA,NA,NA,1043.307217589993,NA,NA,NA,8.7699,0.006,-0.006,0,82.2325,0.15165,-0.15165,0,5599.3,117.1,-117.1,0,4.37,0.07,-0.07,0,1.0767083980908985,0.05,-0.05,0,2023-03-23T19:51:59Z,2025-03-20T12:04:04Z,137
2622.01,382259755,PC,05h30m12.4s,82.55168,-57d24m42.05s,-57.41168,-3.519,0.035,-0.035,0,4.94,0.035,-0.035,0,2459199.804071,4.18e-4,-4.18e-4,0,5.8651431406579455,8e-7,-8e-7,0,2.186,0.021,-0.021,0,25711.36316848487,1.12016,-1.12016,0,17.46806749892142,NA,NA,0,2232.93,NA,NA,NA,1963.059936036788,NA,NA,NA,13.5093,0.006,-0.006,0,782.496,10.4705,-10.4705,0,5991,122,-122,0,4.43,NA,NA,0,1.0663370268755814,NA,NA,0,2021-04-12T21:05:07Z,2024-08-22T10:08:01Z,138
880.02,34077285,CP,06h16m39.47s,94.164473,-13d59m14.41s,-13.987337,0.962,0.056,-0.056,0,23.237,0.056,-0.056,0,2460663.874669,0.001976,-0.001976,0,8.64182039037874,5.479e-4,-5.479e-4,0,2.4810064,0.1769986,-0.1769986,0,732.8459634224814,51.97616,-51.97616,0,2.778684266349503,0.229404,-0.229404,0,301.8661097,NA,NA,NA,1044.3089095773478,NA,NA,NA,9.2563,0.006,-0.006,0,60.6679,0.11205,-0.11205,0,4935,122.3,-122.3,0,4.52,0.09,-0.09,0,0.8284159843120706,0.0517714,-0.0517714,0,2021-02-19T00:26:39Z,2025-05-28T16:00:02Z,139
4834.01,77550515,PC,09h29m36.97s,142.40406,-00d59m33.37s,-0.992604,-5.699,0.105,-0.105,0,11.469,0.203,-0.203,0,2459275.262066,0.002704,-0.002704,0,21.54616109708382,2.35e-5,-2.35e-5,0,2.285,0.274,-0.274,0,5126.85467402961,12.0907,-12.0907,0,8.620368601863213,NA,NA,0,273.914,NA,NA,NA,1130.9012206024402,NA,NA,NA,13.0519,0.007,-0.007,0,537.158,15.1625,-15.1625,0,5218.8,42.2,-42.2,0,4.27,NA,NA,0,1.1579076272542594,NA,NA,0,2021-12-21T22:31:46Z,2024-08-22T10:08:01Z,140
3553.01,239628993,PC,21h42m24.91s,325.603811,+29d52m09.75s,29.869375,17.6,2.3,-2.3,0,-12.6,2.2,-2.2,0,2459825.770794,8.09e-4,-8.09e-4,0,-25.46539829802955,9.89e-5,-9.89e-5,0,1.771526,0.0469942,-0.0469942,0,4885.686896421662,134.97005,-134.97005,0,11.821205577646637,0.227919,-0.227919,0,2216.7805559,NA,NA,NA,1746.6055811705164,NA,NA,NA,11.0414,0.006,-0.006,0,398.925,NA,NA,0,6497.2,NA,NA,0,NA,NA,NA,0,1.468045503326016,NA,NA,0,2021-06-23T15:11:41Z,2024-09-10T10:08:02Z,141
4981.01,14029793,PC,05h05m47.17s,76.446544,-38d51m52.71s,-38.864642,7.82,0.034,-0.034,0,6.999,0.045,-0.045,0,2459199.878456,8.66e-4,-8.66e-4,0,2.439683711621395,4e-7,-4e-7,0,0.25,0.06,-0.06,0,1242.8315393627363,1439.97,-1439.97,0,11.97429392164156,4.55719,-4.55719,0,6373.11,NA,NA,NA,2453.492839283743,NA,NA,NA,12.4813,0.006,-0.006,0,505.695,5.3265,-5.3265,0,6046,128.3,-128.3,0,4.42,0.08,-0.08,0,1.0767398048016057,0.05,-0.05,0,2022-01-05T20:01:44Z,2024-08-22T10:08:01Z,142
3463.01,292889298,PC,14h47m22.08s,221.842017,-60d32m41.36s,-60.544822,0.342,3.531,-3.531,0,-26.099,3.531,-3.531,0,2458651.559857,0.011498,-0.011498,0,12.484687494491588,8.573e-4,-8.573e-4,0,3.664,0.592,-0.592,0,7306.354674995299,21.0249,-21.0249,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,13.5313,0.006,-0.006,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,2021-06-16T23:32:18Z,2024-08-22T10:08:01Z,143
2321.01,138126035,PC,13h06m56.74s,196.736409,+16d32m57.62s,16.54934,-3.822,0.103,-0.103,0,-25.162,0.069,-0.069,0,2458954.324139,1e-5,-1e-5,0,7531.077779570129,1e-6,-1e-6,0,3.612,NA,NA,0,872.760268529238,0.721749,-0.721749,0,2.913311458862731,0.157279,-0.157279,0,0.0174179,NA,NA,NA,99.82220483647048,NA,NA,NA,9.84325,0.006,-0.006,0,120.535,0.6485,-0.6485,0,5645.84,105.274,-105.274,0,4.46148,0.0728202,-0.0728202,0,0.9646694918962074,0.04,-0.04,0,2020-10-05T21:01:55Z,2022-11-15T16:02:02Z,144
6409.01,97279971,PC,07h05m48.03s,106.450137,-35d15m22.09s,-35.256137,-2.825,0.039,-0.039,0,5.019,0.045,-0.045,0,2459987.356029,6.13e-4,-6.13e-4,0,-7.62945417233884,1e-6,-1e-6,0,2.951,0.155,-0.155,0,9346.774704141784,224.995,-224.995,0,19.18246502993927,0.925587,-0.925587,0,4037.72,NA,NA,NA,2203.445246037683,NA,NA,NA,12.2411,0.006,-0.006,0,734.456,14.044,-14.044,0,6476,135.9,-135.9,0,4.09,0.09,-0.09,0,1.7151967881374395,0.08,-0.08,0,2023-05-03T22:26:15Z,2024-08-22T10:08:01Z,145
5234.01,335681838,PC,14h50m03.35s,222.513957,+63d02m18.37s,63.038437,9.659,0.047,-0.047,0,-12.506,0.05,-0.05,0,2459442.434681,0.013923,-0.013923,0,-263.0609684499165,4.979e-4,-4.979e-4,0,4.403,1.124,-1.124,0,512.95607866124,2.34201,-2.34201,0,2.718144734714592,0.233876,-0.233876,0,126.721,NA,NA,NA,978.5354409347282,NA,NA,NA,10.8964,0.006,-0.006,0,302.144,2.184,-2.184,0,6511,128.7,-128.7,0,4.42,0.09,-0.09,0,1.1929388586287182,0.05,-0.05,0,2022-02-28T23:23:39Z,2024-08-22T10:08:01Z,146
2590.01,234832821,PC,06h31m12.1s,97.800408,+03d28m13.75s,3.470486,-3.276,0.081,-0.081,0,-13.554,0.077,-0.077,0,2459226.458235,0.002904,-0.002904,0,-2.8692598254442134,5.4e-6,-5.4e-6,0,1.754,0.334,-0.334,0,232.75696156939705,0.819184,-0.819184,0,1.7892566816089193,0.138915,-0.138915,0,6994.61,NA,NA,NA,2527.7602863338407,NA,NA,NA,9.47351,0.006,-0.006,0,139.151,0.909,-0.909,0,6162,129.2,-129.2,0,4.4,0.08,-0.08,0,1.1349947478964204,0.05,-0.05,0,2021-04-07T21:46:03Z,2023-02-01T12:02:43Z,147
2072.01,900715901,PC,11h35m56.77s,173.986546,+75d32m47.86s,75.546629,-185.008,0.056,-0.056,0,-87.324,0.05,-0.05,0,2459635.550895,0.003089,-0.003089,0,-25.56075379904636,1.76e-5,-1.76e-5,0,1.352,0.233,-0.233,0,978.0630068756317,3.23504,-3.23504,0,NA,NA,NA,0,31.7519,NA,NA,NA,643.6732386959709,NA,NA,NA,11.6434,0.006,-0.006,0,39.1185,0.04905,-0.04905,0,3546,119.826,-119.826,0,4.93943,0.173715,-0.173715,0,NA,NA,NA,0,2020-07-15T20:44:30Z,2022-07-08T16:02:01Z,148
4050.01,255865833,PC,20h27m24.64s,306.85268,+68d13m54.72s,68.231866,-8.515,0.037,-0.037,0,-15.538,0.028,-0.028,0,2459662.394947,0.0045,-0.0045,0,108.11562374086434,2.59e-5,-2.59e-5,0,1.365,0.343,-0.343,0,5553.910778722143,24.143,-24.143,0,12.760124758631225,NA,NA,0,91.4646,NA,NA,NA,888.8745030620842,NA,NA,NA,13.2838,0.007,-0.007,0,903.312,14.8625,-14.8625,0,5966,122,-122,0,4.08,NA,NA,0,1.575961399045383,NA,NA,0,2021-06-23T15:26:03Z,2024-08-22T10:08:01Z,149
919.01,150167117,APC,06h13m39.26s,93.413565,-62d13m11s,-62.219723,-12.295,3.049,-3.049,0,23.012,2.331,-2.331,0,2459045.82948,2.12e-4,-2.12e-4,0,-62.77880293954554,6.3e-6,-6.3e-6,0,2.5785744,0.021333,-0.021333,0,17596.686965468263,111.84186,-111.84186,0,23.677016063879112,7.4071307,-7.4071307,0,53.3768508,NA,NA,NA,647.1241629731637,NA,NA,NA,11.1835,0.006,-0.006,0,NA,NA,NA,0,5811.1,125,-125,0,NA,NA,NA,0,1.1475858440898832,0.29772,-0.29772,0,2019-04-01T16:52:03Z,2024-09-07T10:08:02Z,150
4580.01,219742885,PC,16h09m39.61s,242.415045,+65d49m40.88s,65.828021,92.938,0.037,-0.037,0,-259.033,0.05,-0.05,0,2458684.084719,0.001614,-0.001614,0,-1.0604969011974055,1.23e-5,-1.23e-5,0,1.3578155,0.1096173,-0.1096173,0,39.36815222259556,6.7366953,-6.7366953,0,0.6210063421733093,1.0230371,-1.0230371,0,2437.3433306,NA,NA,NA,1790.4171265939515,NA,NA,NA,8.5954,0.006,-0.006,0,67.7223,0.10305,-0.10305,0,5659,187,-187,0,5.62196,0.266946,-0.266946,0,0.9860170732312273,0.0505728,-0.0505728,0,2021-11-01T23:15:43Z,2023-03-09T16:02:02Z,151
2607.01,149539158,FA,05h44m04.46s,86.018583,-59d56m45.93s,-59.946092,0.173,0.06,-0.06,0,-7.121,0.062,-0.062,0,2459256.970786,0.003448,-0.003448,0,25.97952828246615,5.781e-4,-5.781e-4,0,3.0400001,0.4312719,-0.4312719,0,318.7872875346473,37.306538,-37.306538,0,3.113413959627205,1.2964443,-1.2964443,0,3165.1853297,NA,NA,NA,1850.9583179060965,NA,NA,NA,9.1251,0.006,-0.006,0,176.841,1.0795,-1.0795,0,6422.3,134.058,-134.058,0,4.10848,0.0918725,-0.0918725,0,1.6454907841370787,0.0812035,-0.0812035,0,2021-04-12T18:45:51Z,2023-06-03T12:02:53Z,152
1597.01,68152139,FP,02h57m36.43s,44.401798,+40d01m00.13s,40.016703,-35.041,0.088,-0.088,0,-13.655,0.082,-0.082,0,2458792.46525,0.00272,-0.00272,0,5.3141403958877715,1.8e-4,-1.8e-4,0,1.057,0.158,-0.158,0,969.1653561241397,2.19839,-2.19839,0,4.683844788597065,0.332822,-0.332822,0,1958.84,NA,NA,NA,1899.6867819694273,NA,NA,NA,10.1342,0.01,-0.01,0,226.234,3.595,-3.595,0,6001,133.4,-133.4,0,4.14,0.08,-0.08,0,1.49082675562451,0.07,-0.07,0,2019-12-19T20:58:21Z,2021-10-29T12:59:15Z,153
4141.01,400093775,PC,05h51m48.59s,87.952472,+71d17m26.19s,71.290609,1.881,0.032,-0.032,0,-4.556,0.037,-0.037,0,2459763.847708,0.001607,-0.001607,0,27.847959676641416,8.1e-6,-8.1e-6,0,2.752,0.157,-0.157,0,9754.686238276096,359.016,-359.016,0,14.475560690586983,0.736902,-0.736902,0,582.883,NA,NA,NA,1357.0541719450368,NA,NA,NA,12.5401,0.008,-0.008,0,702.211,12.61,-12.61,0,6338,126.7,-126.7,0,4.21,0.09,-0.09,0,1.4507114702412827,0.07,-0.07,0,2021-06-23T15:28:28Z,2024-08-22T10:08:01Z,154
4409.01,382200986,PC,05h27m16.48s,81.818658,-54d56m45.95s,-54.946098,-6.307,0.05,-0.05,0,17.58,0.047,-0.047,0,2459076.347685,0.001003,-0.001003,0,2528.4573127611025,1.695e-4,-1.695e-4,0,6.8943594,0.1183917,-0.1183917,0,11637.300288510805,154.69547,-154.69547,0,7.7921197786745156,0.5108343,-0.5108343,0,2.0465559,NA,NA,NA,286.33943551310983,NA,NA,NA,11.8911,0.006,-0.006,0,179.419,0.7355,-0.7355,0,4930.5,39.1,-39.1,0,NA,NA,NA,0,0.7277743897999399,0.0451131,-0.0451131,0,2021-08-27T01:10:51Z,2025-04-01T12:03:13Z,155
3871.01,165468291,PC,11h40m34.82s,175.145084,+28d32m58.48s,28.549579,-22.65,0.071,-0.071,0,1.667,0.073,-0.073,0,2459662.673642,8.74e-4,-8.74e-4,0,12.652228127115277,7.6e-6,-7.6e-6,0,2.147,0.346,-0.346,0,12933.02099086756,10.8417,-10.8417,0,11.4076122038087,0.656093,-0.656093,0,158.463,NA,NA,NA,938.4699068805514,NA,NA,NA,12.3591,0.007,-0.007,0,353.347,8.288,-8.288,0,5491.7,97.5,-97.5,0,4.47,0.07,-0.07,0,0.9306118566336375,0.05,-0.05,0,2021-06-23T15:22:03Z,2024-08-22T10:08:01Z,156
6839.01,126982911,PC,01h36m46.23s,24.192615,+12d41m36.09s,12.693358,15.596,0.06,-0.06,0,-10.098,0.042,-0.042,0,2460210.87087,0.003075,-0.003075,0,60.044464136174746,7.148e-4,-7.148e-4,0,3.0998781,0.2377124,-0.2377124,0,3478.5115780401607,272.96375,-272.96375,0,8.683505682391992,1.1212562,-1.1212562,0,1209.668769,NA,NA,NA,1503.822958648907,NA,NA,NA,12.5377,0.008,-0.008,0,620.723,14.652,-14.652,0,5756,127.341,-127.341,0,4.13367,0.0795474,-0.0795474,0,1.4408149472892748,0.0765427,-0.0765427,0,2023-12-07T19:23:48Z,2025-01-15T12:03:15Z,157
5114.01,26693519,PC,07h23m08.45s,110.7852,+25d33m31.51s,25.558752,2.2,2.4,-2.4,0,-6.3,2.4,-2.4,0,2460280.731884,0.001753,-0.001753,0,21.767503934722736,1.82e-5,-1.82e-5,0,2.115,0.493,-0.493,0,1631.2188707258583,122.241,-122.241,0,22.362601378046172,1.27753,-1.27753,0,114.033,NA,NA,NA,877.9887128819336,NA,NA,NA,10.0643,0.006,-0.006,0,NA,NA,NA,0,5234.4,178.8,-178.8,0,NA,NA,NA,0,5.66690531900237,0.18,-0.18,0,2022-01-25T22:18:20Z,2024-02-01T16:02:02Z,158
2965.01,146841337,PC,10h43m37.93s,160.908055,-47d47m25.67s,-47.790465,-4.325,0.036,-0.036,0,-1.458,0.036,-0.036,0,2459324.019017,0.001403,-0.001403,0,-57.99349684287378,1.05e-5,-1.05e-5,0,3.108,0.322,-0.322,0,9219.543575733576,10.186,-10.186,0,18.787534483263126,1.09746,-1.09746,0,1427.16,NA,NA,NA,1690.6603068019826,NA,NA,NA,12.5853,0.006,-0.006,0,920.771,20.34,-20.34,0,6548,127.2,-127.2,0,4.06,0.09,-0.09,0,1.8164354767936803,0.09,-0.09,0,2021-06-04T01:29:35Z,2024-08-22T10:08:01Z,159
4106.01,233535738,APC,18h42m58.99s,280.745794,+62d49m06.2s,62.818388,5.271,0.048,-0.048,0,33.104,0.044,-0.044,0,2459738.567408,0.003342,-0.003342,0,-347.93014199169795,7.66e-5,-7.66e-5,0,4.674,0.474,-0.474,0,1228.4680913550512,0.89658,-0.89658,0,3.4684818038736767,0.205206,-0.205206,0,68.1566,NA,NA,NA,851.5070098233836,NA,NA,NA,11.2452,0.006,-0.006,0,243.519,1.395,-1.395,0,5740,130.5,-130.5,0,4.45,0.08,-0.08,0,0.9809084721172079,0.05,-0.05,0,2021-06-23T15:28:23Z,2024-08-22T10:08:01Z,160
540.01,200322593,CP,05h05m14.33s,76.309695,-47d56m15.14s,-47.937539,-66.085,0.082,-0.082,0,25.077,0.093,-0.093,0,2459175.141647,9.52e-4,-9.52e-4,0,9.289729213535605,4.9e-6,-4.9e-6,0,0.4887749,0.1137868,-0.1137868,0,2304.7664531403116,132.73195,-132.73195,0,0.9676327154625776,0.4161871,-0.4161871,0,21.6623126,NA,NA,NA,543.2111046903149,NA,NA,NA,11.5045,0.007,-0.007,0,14.0022,0.00885,-0.00885,0,3042,NA,NA,0,4.438,NA,NA,0,0.19573237238339075,0.0059257,-0.0059257,0,2019-05-07T17:42:38Z,2024-09-10T10:08:02Z,161
4823.01,348756659,PC,08h56m46.15s,134.192296,-12d34m21.57s,-12.572658,-27.316,0.074,-0.074,0,24.101,0.086,-0.086,0,2459964.280868,6.37e-4,-6.37e-4,0,-33.50689435689946,1.756e-4,-1.756e-4,0,3.1192423,0.0552184,-0.0552184,0,18460.182344132118,249.43272,-249.43272,0,13.590668738170264,0.7482983,-0.7482983,0,428.5861553,NA,NA,NA,1117.586323133973,NA,NA,NA,12.3474,0.008,-0.008,0,401.311,8.785,-8.785,0,5736,124.9,-124.9,0,4.45,0.08,-0.08,0,0.9943934835753312,0.0526256,-0.0526256,0,2021-12-21T22:31:42Z,2023-08-10T16:02:02Z,162
4482.01,27990610,KP,19h48m03.71s,297.015464,+49d13m31.08s,49.225299,-2.464,0.043,-0.043,0,-3.825,0.047,-0.047,0,2459772.312716,0.00416,-0.00416,0,3.998649204823325,1.63e-5,-1.63e-5,0,2.6896665,0.1674285,-0.1674285,0,19281.038417247444,814.49554,-814.49554,0,14.502003621252136,0.7000092,-0.7000092,0,539.3972356,NA,NA,NA,1235.6557558986951,NA,NA,NA,14.4889,0.008,-0.008,0,939.744,17.915,-17.915,0,5413,122,-122,0,4.39994,NA,NA,0,0.9961914556796844,NA,NA,0,2021-10-07T00:18:59Z,2023-03-15T16:02:02Z,163
7007.01,289441015,FP,21h00m51.27s,315.213643,+48d48m11.76s,48.803268,3.343,0.029,-0.029,0,-0.72,0.027,-0.027,0,2460394.089956,0.008074,-0.008074,0,28.798738180409117,1.15e-5,-1.15e-5,0,3.271,0.587,-0.587,0,1780.8726757124384,115.734,-115.734,0,6.10515517780909,0.434538,-0.434538,0,15822.4,NA,NA,NA,3109.490463374882,NA,NA,NA,12.695,0.213,-0.213,0,625.983,6.103,-6.103,0,8194,1362.5,-1362.5,0,4.28,0.16,-0.16,0,1.6872409314895311,0.08,-0.08,0,2024-05-30T23:41:58Z,2025-01-14T16:02:02Z,164
3062.01,463343283,PC,10h14m41.67s,153.673619,-55d22m45.67s,-55.379354,-24.318,0.038,-0.038,0,8.294,0.037,-0.037,0,2460015.137099,0.005582,-0.005582,0,21.7595871077008,9.961e-4,-9.961e-4,0,5.323532,0.3843884,-0.3843884,0,10926.331586320968,1058.7786,-1058.7786,0,15.188911542774798,3.758924,-3.758924,0,534.990275,NA,NA,NA,1250.2097524194935,NA,NA,NA,13.5173,0.007,-0.007,0,774.109,15.3715,-15.3715,0,6137,122,-122,0,4.34,NA,NA,0,1.2027273306510813,NA,NA,0,2021-06-04T01:36:29Z,2024-09-10T10:08:02Z,165
3192.01,336613507,PC,13h05m29.76s,196.373989,-66d23m06.59s,-66.385163,-11.227,0.024,-0.024,0,-5.35,0.025,-0.025,0,2459356.6909,0.001147,-0.001147,0,-4.18168985070246,5.6e-6,-5.6e-6,0,3.102,0.085,-0.085,0,20935.462448551094,6.78553,-6.78553,0,22.575924977578296,1.03486,-1.03486,0,2662.36,NA,NA,NA,2058.2968771092396,NA,NA,NA,12.882,0.007,-0.007,0,860.344,14.4995,-14.4995,0,7057,135.5,-135.5,0,4.27,0.08,-0.08,0,1.49908919753212,0.06,-0.06,0,2021-06-04T13:54:23Z,2024-08-22T10:08:01Z,166
